reTau,imTau,coneDeficit,margin
0.7279999,0.6394935,6.03961e-14,1.96664e-9
0.7280008,0.6394936,1.52767e-13,3.77876e-9
0.7280028,0.6394933,8.26006e-14,3.80875e-9
0.728004,0.6394933,1.34115e-13,6.60842e-10
0.7280046,0.6394936,1.11910e-13,1.97315e-10
0.7280057,0.6394938,8.43769e-14,3.97383e-9
0.7280063,0.6394942,1.36779e-13,4.34648e-10
0.7280077,0.6394943,1.84741e-13,1.39517e-9
0.7280091,0.6394943,7.46070e-14,2.27551e-9
0.7280101,0.6394942,1.53655e-13,2.49232e-9
0.7280117,0.6394943,1.22569e-13,3.04308e-9
0.7280124,0.639495,9.23706e-14,1.63723e-9
0.7280128,0.6394953,1.04805e-13,8.30764e-10
0.7280133,0.6394952,1.43885e-13,1.70623e-9
0.7280141,0.6394952,1.42109e-13,6.77551e-10
0.7280161,0.6394949,1.81188e-13,3.78421e-9
0.7280172,0.6394956,2.84217e-14,6.03451e-10
0.7280177,0.639496,1.20792e-13,2.50684e-9
0.7280194,0.6394961,1.55431e-13,6.51917e-10
0.7280207,0.639496,8.79297e-14,1.52260e-9
0.7280215,0.6394962,3.01981e-14,1.37643e-10
0.7280236,0.6394957,1.82077e-13,1.42044e-9
0.7280244,0.6394959,2.18492e-13,2.88077e-9
0.7280253,0.6394959,2.93099e-14,1.61674e-9
0.7280261,0.6394963,2.65565e-13,9.75152e-10
0.7280263,0.6394966,7.37188e-14,1.88869e-9
0.7280271,0.6394964,8.43769e-14,1.25313e-9
0.7280286,0.639497,1.23457e-13,2.05578e-9
0.7280296,0.6394972,1.53655e-13,2.29785e-9
0.7280311,0.6394967,1.90070e-13,2.52505e-10
0.728032,0.6394966,1.79412e-13,3.82538e-9
0.7280333,0.6394966,1.59872e-13,2.79258e-9
0.7280344,0.6394966,1.02141e-13,2.94103e-9
0.7280355,0.6394968,7.90479e-14,7.46564e-10
0.7280363,0.6394973,7.90479e-14,1.37176e-9
0.7280376,0.6394971,2.71783e-13,9.58833e-10
0.7280382,0.6394977,2.02505e-13,2.78577e-9
0.7280392,0.6394977,3.31291e-13,4.09310e-10
0.7280395,0.639498,1.30562e-13,9.98467e-10
0.7280395,0.6394983,2.30926e-13,1.67759e-10
0.7280412,0.6394981,2.13163e-13,1.11106e-9
0.7280423,0.6394983,2.60236e-13,1.14586e-9
0.7280428,0.6394988,9.94760e-14,2.92449e-10
0.7280433,0.639499,7.19425e-14,4.06948e-9
0.7280438,0.639499,8.70415e-14,2.49890e-9
0.7280448,0.6394994,2.43361e-13,7.48324e-10
0.7280463,0.6394994,7.72715e-14,1.95486e-10
0.7280466,0.6394999,9.85878e-14,1.65396e-9
0.7280473,0.6394998,1.03029e-13,2.41314e-9
0.7280484,0.6395002,7.28306e-14,2.91570e-9
0.7280503,0.6395001,2.72671e-13,2.50054e-9
0.7280521,0.6395,7.99361e-14,2.34494e-9
0.7280532,0.6395006,8.17124e-14,1.38499e-10
0.7280542,0.6395007,7.37188e-14,8.92440e-10
0.7280556,0.6395013,1.82077e-13,7.80668e-10
0.7280573,0.6395012,1.18128e-13,1.12338e-9
0.7280579,0.6395015,6.21725e-14,1.59119e-9
0.7280584,0.639502,1.21680e-13,2.14155e-9
0.728059,0.6395024,1.05693e-13,2.19997e-9
0.7280595,0.639503,1.69642e-13,2.31196e-10
0.7280605,0.639503,6.39488e-14,1.19409e-9
0.7280609,0.6395034,9.85878e-14,1.49006e-9
0.7280619,0.6395034,1.59872e-13,1.24039e-9
0.7280618,0.6395039,2.01617e-13,1.60960e-9
0.7280627,0.6395039,1.13687e-13,9.28859e-10
0.7280633,0.6395047,7.37188e-14,2.35928e-9
0.7280633,0.6395052,1.98064e-13,1.65215e-9
0.7280644,0.639505,7.10543e-14,7.70078e-10
0.7280649,0.639505,9.23706e-14,2.17782e-9
0.7280657,0.6395051,1.45661e-13,2.63568e-9
0.7280662,0.6395053,1.35003e-13,1.82816e-9
0.7280676,0.639505,1.23457e-13,1.92470e-9
0.7280684,0.6395051,1.64313e-13,1.84889e-9
0.7280688,0.6395051,9.94760e-14,1.17266e-9
0.728069,0.6395051,3.55271e-14,1.20106e-9
0.7280707,0.6395049,9.32587e-14,4.18037e-10
0.7280714,0.6395051,1.06581e-13,2.36583e-9
0.728072,0.6395051,7.28306e-14,2.21521e-9
0.7280728,0.639505,1.73195e-13,2.10297e-9
0.7280742,0.6395046,1.94511e-13,1.25662e-9
0.728075,0.6395043,1.33227e-13,1.63218e-9
0.7280754,0.6395051,1.27898e-13,1.48511e-9
0.7280756,0.6395054,9.41469e-14,1.63684e-9
0.7280761,0.6395054,1.35003e-13,2.18999e-9
0.728077,0.6395053,4.26326e-14,1.33668e-9
0.7280771,0.6395057,1.25233e-13,1.43221e-9
0.7280776,0.6395057,1.18128e-13,2.90839e-10
0.7280781,0.639506,6.57252e-14,1.24163e-11
0.7280782,0.6395059,2.06057e-13,5.77329e-10
0.7280788,0.6395057,9.94760e-14,5.22703e-10
0.7280794,0.6395059,5.32907e-14,1.26222e-9
0.7280802,0.639506,1.55431e-13,2.29264e-10
0.7280804,0.6395063,1.02141e-13,4.10487e-10
0.7280805,0.6395065,3.37508e-14,9.13727e-10
0.728081,0.6395066,1.75859e-13,7.56247e-10
0.7280813,0.6395067,1.27010e-13,4.08987e-10
0.7280815,0.6395068,1.40332e-13,1.73572e-10
0.7280815,0.6395068,1.63425e-13,9.94782e-15
0.7280815,0.6395069,7.10543e-14,8.05127e-11
0.7280818,0.6395068,8.26006e-14,1.66383e-10
0.728082,0.6395068,1.83853e-13,1.20218e-10
0.7280821,0.6395067,1.62537e-13,1.85949e-11
0.7280823,0.6395065,4.97380e-14,9.15575e-11
0.7280822,0.6395067,1.93623e-13,1.56936e-10
0.7280823,0.6395067,1.06581e-13,4.23804e-10
0.7280831,0.6395067,6.21725e-14,6.26341e-11
0.7280837,0.6395072,7.63833e-14,9.08606e-10
0.7280838,0.6395075,1.31450e-13,6.31455e-10
0.7280839,0.6395076,3.65041e-13,9.82497e-11
0.7280841,0.6395076,1.01252e-13,6.22917e-10
0.7280844,0.6395075,1.24345e-13,5.23027e-11
0.7280848,0.6395075,1.33227e-13,8.51486e-10
0.7280851,0.6395077,1.11910e-13,6.54593e-10
0.7280856,0.6395076,1.24345e-13,1.70773e-9
0.7280862,0.6395081,1.53655e-13,8.93554e-10
0.7280864,0.6395086,3.38396e-13,2.33275e-9
0.7280872,0.6395084,1.95399e-13,6.64628e-10
0.7280882,0.6395086,1.09246e-13,9.91962e-10
0.7280885,0.6395088,1.76748e-13,1.48873e-9
0.7280887,0.6395089,1.31450e-13,3.36427e-10
0.7280896,0.6395084,7.63833e-14,1.16698e-9
0.7280904,0.6395084,6.75016e-14,1.59746e-10
0.728091,0.6395086,8.34888e-14,1.47859e-9
0.7280917,0.639509,1.27898e-13,9.22194e-10
0.7280921,0.6395091,1.90070e-13,1.75160e-9
0.7280931,0.6395089,7.46070e-14,5.42123e-10
0.728094,0.6395089,8.88178e-14,1.55241e-9
0.728094,0.6395095,4.52971e-14,9.11970e-10
0.7280959,0.6395093,5.77316e-14,5.74009e-10
0.7280966,0.6395092,3.73923e-13,1.98833e-9
0.7280975,0.6395091,8.88178e-14,1.19959e-9
0.7280982,0.6395092,6.48370e-14,1.61266e-9
0.7280984,0.6395093,2.66454e-14,9.71178e-10
0.7280996,0.639509,8.52651e-14,1.04176e-9
0.7280997,0.6395093,5.59552e-14,6.24396e-10
0.7281001,0.6395094,7.90479e-14,1.06093e-9
0.728101,0.6395094,7.19425e-14,3.33342e-10
0.7281017,0.6395095,1.56319e-13,1.70156e-9
0.7281028,0.6395094,2.47802e-13,8.85813e-10
0.7281034,0.6395093,1.69642e-13,4.80568e-10
0.7281042,0.6395091,1.81188e-13,1.97348e-9
0.7281051,0.6395087,2.22045e-13,1.56115e-9
0.7281058,0.639509,2.50466e-13,1.24675e-9
0.7281076,0.6395082,1.19904e-13,8.50503e-10
0.7281081,0.6395087,9.14824e-14,1.91385e-9
0.7281087,0.6395088,6.92779e-14,1.53475e-9
0.7281093,0.6395092,1.38556e-13,2.22505e-9
0.7281104,0.639509,3.06422e-13,2.68203e-10
0.7281106,0.6395094,1.84741e-13,2.34790e-9
0.7281109,0.6395098,1.50102e-13,1.44417e-10
0.7281114,0.6395101,8.52651e-14,2.94325e-10
0.7281123,0.63951,1.50990e-13,1.27006e-9
0.7281131,0.63951,1.26121e-13,2.31557e-9
0.7281137,0.63951,1.48326e-13,2.42261e-9
0.7281138,0.6395101,2.10498e-13,6.08429e-10
0.7281143,0.6395104,1.03029e-13,9.49808e-11
0.7281149,0.6395104,2.26485e-13,1.27572e-9
0.7281155,0.6395107,9.94760e-14,1.58173e-9
0.7281161,0.6395113,6.57252e-14,7.54791e-10
0.7281164,0.6395113,1.12799e-13,1.09721e-9
0.7281163,0.639512,1.11910e-13,2.10125e-10
0.7281166,0.639512,1.69642e-13,5.86600e-10
0.7281174,0.639512,2.00728e-13,2.20215e-9
0.7281178,0.6395119,2.39808e-13,1.80445e-9
0.7281181,0.6395124,9.59233e-14,7.37691e-10
0.7281186,0.6395124,1.78524e-13,2.28721e-9
0.7281186,0.6395127,1.24345e-13,7.34197e-10
0.7281189,0.6395128,2.10498e-13,5.48696e-10
0.7281197,0.6395126,1.95399e-13,1.17387e-9
0.7281207,0.6395132,1.23457e-13,1.14455e-9
0.7281216,0.6395128,1.08358e-13,1.15461e-9
0.7281218,0.6395133,1.07470e-13,5.80081e-11
0.7281229,0.6395131,6.75016e-14,2.64612e-10
0.7281262,0.6395119,2.93099e-14,9.22815e-10
0.7281269,0.6395118,1.49214e-13,6.05041e-10
0.7281276,0.6395118,1.05693e-13,1.41430e-9
0.7281282,0.6395119,8.26006e-14,2.55810e-9
0.7281289,0.6395123,1.16351e-13,1.31559e-9
0.7281298,0.6395124,8.52651e-14,1.11976e-9
0.7281306,0.6395122,4.26326e-13,1.85237e-9
0.7281313,0.6395122,2.20268e-13,4.46164e-11
0.7281322,0.639512,1.31450e-13,1.75711e-9
0.7281325,0.6395122,2.51354e-13,1.19087e-9
0.7281337,0.6395123,1.92735e-13,2.97162e-10
0.7281335,0.6395126,6.48370e-14,1.28110e-9
0.7281336,0.639513,1.63425e-13,1.21968e-9
0.7281345,0.6395129,1.19016e-13,7.56889e-10
0.7281344,0.6395138,1.05693e-13,1.04410e-9
0.7281347,0.6395137,2.23821e-13,9.01885e-10
0.7281354,0.6395139,2.55795e-13,9.88050e-10
0.7281361,0.6395136,1.56319e-13,1.22556e-9
0.7281366,0.6395134,8.88178e-14,1.34547e-9
0.7281372,0.6395139,2.53131e-13,1.25361e-10
0.7281379,0.6395136,1.85629e-13,1.34639e-9
0.7281383,0.639514,2.37144e-13,1.04150e-10
0.7281391,0.6395139,2.23821e-13,1.46730e-9
0.728139,0.6395147,1.07470e-13,1.68209e-9
0.728139,0.6395148,1.14575e-13,2.58134e-10
0.7281394,0.639515,1.61648e-13,4.48759e-11
0.7281399,0.6395149,1.47438e-13,1.27486e-9
0.7281406,0.6395149,2.62901e-13,5.39537e-10
0.7281412,0.6395151,1.47438e-13,1.96921e-9
0.7281419,0.639515,2.86882e-13,4.88669e-10
0.7281423,0.6395151,1.87406e-13,1.41313e-9
0.7281431,0.6395153,1.16351e-13,1.30533e-9
0.7281436,0.6395154,2.26485e-13,1.45376e-9
0.7281442,0.6395155,3.01981e-13,1.41788e-9
0.7281445,0.6395156,2.99316e-13,3.59146e-10
0.7281448,0.6395156,1.47438e-13,1.49836e-9
0.728145,0.639516,4.73399e-13,1.76675e-9
0.728145,0.6395168,9.05942e-14,8.91539e-10
0.728145,0.6395169,1.30562e-13,6.39181e-11
0.7281453,0.639517,1.31450e-13,3.11614e-10
0.7281453,0.6395174,2.85105e-13,1.93120e-9
0.7281457,0.6395174,5.15143e-14,1.83724e-9
0.7281464,0.6395175,2.11386e-13,6.78470e-10
0.7281473,0.6395174,1.89182e-13,1.99811e-11
0.7281475,0.6395174,1.68754e-13,1.36735e-9
0.7281478,0.6395176,1.03029e-13,1.07728e-9
0.7281481,0.6395176,1.90070e-13,6.10904e-10
0.728149,0.6395174,1.15463e-13,4.61176e-10
0.7281492,0.6395176,1.90070e-13,6.34053e-10
0.72815,0.6395176,1.29674e-13,1.15676e-9
0.728151,0.6395171,1.33227e-13,1.46818e-9
0.7281513,0.6395173,2.27374e-13,1.52766e-9
0.7281518,0.6395172,1.00364e-13,3.12496e-10
0.7281522,0.6395172,1.63425e-13,1.84475e-10
0.7281528,0.6395172,1.20792e-13,1.22983e-9
0.728153,0.6395176,3.71259e-13,1.38138e-9
0.728154,0.6395176,1.88294e-13,9.55737e-10
0.728155,0.6395175,1.82077e-13,1.19549e-9
0.7281551,0.6395176,1.61648e-13,1.56996e-9
0.7281556,0.6395176,1.18128e-13,2.12224e-9
0.728156,0.6395178,2.27374e-13,1.77086e-9
0.728157,0.6395177,1.50990e-13,1.66359e-9
0.7281575,0.639518,2.40696e-13,4.78526e-10
0.7281581,0.6395179,2.39808e-13,9.43038e-10
0.7281587,0.6395179,3.02869e-13,1.22896e-10
0.7281598,0.6395178,2.06057e-13,1.12578e-9
0.7281603,0.6395179,1.79412e-13,3.84320e-10
0.7281609,0.6395181,8.52651e-14,7.65498e-10
0.7281611,0.6395181,2.30926e-13,1.06560e-10
0.7281614,0.639518,1.80300e-13,9.10890e-10
0.728162,0.6395179,1.07470e-13,3.27474e-10
0.7281625,0.6395178,1.74083e-13,1.38661e-9
0.7281627,0.639518,2.43361e-13,1.26184e-9
0.7281626,0.6395184,2.96652e-13,1.07283e-9
0.7281633,0.6395183,9.14824e-14,1.49793e-9
0.7281639,0.6395181,8.70415e-14,7.24217e-10
0.7281641,0.639518,2.35367e-13,1.35090e-9
0.7281642,0.6395182,1.36779e-13,1.54043e-9
0.728164,0.6395187,1.91847e-13,4.17359e-10
0.7281644,0.6395185,1.76748e-13,1.23006e-9
0.7281653,0.6395183,1.24345e-13,1.96927e-9
0.7281659,0.6395187,2.57572e-13,4.88627e-10
0.7281662,0.6395187,2.29150e-13,5.28277e-10
0.7281664,0.6395188,2.86882e-13,1.81023e-9
0.7281667,0.6395192,2.73559e-13,1.64347e-10
0.7281669,0.6395197,2.93099e-13,3.69190e-10
0.728168,0.6395193,1.72307e-13,1.39112e-9
0.7281681,0.6395198,1.81188e-13,2.81210e-10
0.7281684,0.6395198,2.78888e-13,5.00923e-10
0.7281692,0.6395195,2.88658e-13,1.05233e-9
0.72817,0.6395196,2.05169e-13,4.69042e-10
0.7281703,0.6395197,2.37144e-13,1.48081e-9
0.7281709,0.6395199,1.30562e-13,8.63698e-10
0.7281712,0.6395199,1.01252e-13,1.04150e-9
0.7281715,0.6395201,1.98064e-13,7.32416e-10
0.7281713,0.6395206,1.70530e-13,1.23028e-9
0.7281724,0.6395203,3.24185e-13,8.56793e-10
0.7281726,0.6395203,1.54543e-13,5.21109e-10
0.7281732,0.6395202,1.82077e-13,7.31951e-10
0.7281739,0.6395201,1.50102e-13,2.02505e-10
0.7281743,0.63952,1.00364e-13,8.25013e-10
0.7281749,0.6395198,1.59872e-13,7.84313e-10
0.728175,0.6395205,3.06422e-13,9.78066e-10
0.7281753,0.6395205,2.43361e-13,1.51340e-9
0.7281757,0.6395203,1.98952e-13,1.08493e-9
0.7281762,0.6395202,2.30926e-13,1.59665e-9
0.7281765,0.6395203,2.07834e-13,1.67943e-10
0.7281765,0.6395203,2.23821e-13,1.33843e-9
0.7281773,0.63952,2.69118e-13,6.52520e-10
0.7281773,0.63952,1.58096e-13,7.25307e-10
0.7281776,0.6395201,2.14939e-13,2.57607e-11
0.7281781,0.6395201,1.93623e-13,2.75050e-10
0.7281786,0.6395199,2.53131e-13,1.16590e-9
0.7281791,0.6395196,1.89182e-13,1.25113e-9
0.7281798,0.6395194,1.32339e-13,1.28953e-11
0.7281801,0.6395195,1.65201e-13,7.05119e-10
0.7281804,0.6395197,1.45661e-13,1.20455e-11
0.7281804,0.6395201,3.17080e-13,7.81589e-10
0.7281809,0.6395201,9.68114e-14,1.11265e-9
0.7281808,0.6395204,2.44249e-13,4.48690e-10
0.7281813,0.6395205,1.51879e-13,1.05154e-9
0.7281816,0.6395204,1.10134e-13,1.16924e-9
0.7281818,0.6395206,2.17604e-13,5.28300e-10
0.7281823,0.6395208,2.08722e-13,4.02407e-10
0.7281826,0.6395209,1.81188e-13,6.69309e-10
0.7281833,0.6395211,1.35003e-13,3.60657e-11
0.7281839,0.6395213,1.84741e-13,1.08430e-9
0.7281843,0.6395214,1.56319e-13,8.99508e-10
0.7281845,0.6395214,1.11910e-13,1.57829e-9
0.7281846,0.6395214,3.22409e-13,1.23040e-9
0.7281852,0.6395212,2.73559e-13,3.95203e-10
0.7281859,0.6395211,1.50990e-13,2.15214e-10
0.7281864,0.6395212,2.78888e-13,1.06160e-9
0.7281865,0.6395214,3.09086e-13,5.61060e-10
0.7281868,0.6395213,1.10134e-13,8.67976e-10
0.7281868,0.6395215,2.05169e-13,1.30857e-9
0.7281873,0.6395217,1.70530e-13,8.60256e-10
0.7281883,0.6395216,8.97060e-14,1.35202e-9
0.7281889,0.6395215,1.42109e-13,1.14779e-9
0.7281894,0.6395219,3.64153e-13,9.22605e-10
0.7281897,0.6395219,2.20268e-13,8.39929e-10
0.7281901,0.6395221,1.34115e-13,6.15858e-10
0.72819,0.6395223,1.74083e-13,3.90221e-10
0.7281902,0.6395223,2.90434e-13,5.44530e-10
0.7281904,0.6395224,9.59233e-14,8.75562e-10
0.7281904,0.6395225,9.76996e-14,4.37567e-10
0.7281909,0.6395226,2.46914e-13,8.32850e-10
0.7281912,0.6395227,3.42837e-13,1.00019e-10
0.7281916,0.6395228,3.49942e-13,1.69941e-10
0.7281924,0.6395228,1.56319e-13,6.69071e-10
0.7281929,0.6395229,2.24709e-13,2.66322e-10
0.7281933,0.639523,1.33227e-13,6.01042e-10
0.7281935,0.6395231,2.08722e-13,1.77865e-10
0.7281937,0.6395231,1.58984e-13,4.02586e-10
0.7281938,0.639523,1.76748e-13,1.63448e-10
0.7281938,0.6395231,2.93099e-13,8.00225e-11
0.7281944,0.639523,1.35003e-13,3.73509e-10
0.7281945,0.639523,2.06946e-13,4.42079e-10
0.7281948,0.6395232,2.18492e-13,2.64732e-10
0.728195,0.6395232,2.73559e-13,3.91902e-10
0.7281949,0.6395233,2.18492e-13,2.97621e-10
0.7281949,0.6395235,2.10498e-13,2.20010e-10
0.7281952,0.6395234,1.65201e-13,1.83400e-11
0.7281954,0.6395234,1.58984e-13,1.75825e-10
0.7281956,0.6395235,3.10862e-13,6.77339e-11
0.7281955,0.6395235,4.25437e-13,4.90734e-10
0.7281955,0.6395236,1.33227e-13,7.01702e-11
0.7281955,0.6395239,1.11910e-13,2.51314e-11
0.728196,0.6395238,1.46549e-13,1.96433e-10
0.7281959,0.639524,3.73923e-13,3.11729e-10
0.7281958,0.6395242,1.58984e-13,4.20535e-11
0.728196,0.6395242,1.62537e-13,6.22765e-11
0.7281962,0.6395242,2.73559e-13,3.67072e-10
0.7281972,0.6395239,2.30038e-13,8.38313e-10
0.7281973,0.6395239,1.11910e-13,5.14944e-10
0.7281973,0.6395241,1.48326e-13,6.88216e-10
0.7281974,0.6395243,2.99316e-13,1.28206e-10
0.7281975,0.6395243,3.81917e-14,3.51679e-10
0.7281977,0.6395243,8.88178e-14,5.39843e-10
0.728198,0.6395244,2.76223e-13,2.64327e-10
0.728198,0.6395245,2.94875e-13,1.35545e-10
0.7281986,0.6395245,2.00728e-13,2.31668e-10
0.7281987,0.6395245,2.85105e-13,4.62193e-10
0.7281989,0.6395246,9.94760e-14,2.96429e-10
0.7281995,0.6395248,2.15827e-13,1.53650e-10
0.7281995,0.6395249,3.89022e-13,1.68437e-10
0.7281999,0.6395248,1.36779e-13,3.40580e-10
0.7282,0.639525,1.82965e-13,6.44927e-10
0.7282002,0.639525,3.25073e-13,9.37526e-10
0.7282011,0.6395248,2.07834e-13,8.23481e-10
0.7282015,0.6395249,9.59233e-14,1.01204e-9
0.7282017,0.6395254,1.50102e-13,1.29366e-9
0.7282019,0.6395253,1.15463e-13,1.38451e-9
0.7282021,0.6395254,1.69642e-13,8.14381e-11
0.7282028,0.6395252,1.11022e-13,5.13638e-10
0.7282041,0.6395248,2.55795e-13,1.22057e-10
0.7282043,0.6395253,1.53655e-13,8.53584e-10
0.7282044,0.6395252,5.86198e-14,1.13666e-9
0.7282045,0.6395252,1.31450e-13,1.63181e-10
0.7282046,0.6395253,1.71418e-13,6.38755e-11
0.7282049,0.6395257,1.34115e-13,2.27126e-10
0.7282049,0.639526,1.96287e-13,5.13283e-10
0.7282052,0.639526,1.44773e-13,6.40251e-10
0.7282059,0.6395261,1.03917e-13,5.87138e-10
0.7282064,0.6395262,2.57572e-13,5.23056e-10
0.7282066,0.6395264,2.92211e-13,3.72911e-11
0.7282079,0.6395258,3.09086e-13,2.07346e-10
0.7282081,0.6395257,2.43361e-13,1.48954e-10
0.7282084,0.6395256,2.32703e-13,1.22966e-9
0.7282084,0.6395263,1.27010e-13,8.17198e-10
0.7282087,0.6395264,4.05009e-13,6.61236e-10
0.7282088,0.6395267,3.55271e-13,3.50165e-10
0.7282089,0.639527,4.68958e-13,1.01217e-9
0.728209,0.6395273,1.84741e-13,7.79702e-10
0.728209,0.6395273,5.10703e-13,7.79708e-10
0.7282093,0.6395271,1.45661e-13,3.27410e-10
0.7282092,0.6395274,2.39808e-13,7.28494e-10
0.7282095,0.6395274,1.21680e-13,5.01959e-10
0.7282094,0.6395275,1.48326e-13,2.21804e-10
0.7282096,0.6395274,9.94760e-14,7.45988e-10
0.7282098,0.6395273,1.75859e-13,4.73639e-10
0.7282103,0.6395273,1.10134e-13,2.69143e-10
0.7282103,0.6395273,1.24345e-13,5.90099e-10
0.7282103,0.6395275,2.48690e-13,9.07914e-10
0.7282103,0.6395279,1.97176e-13,6.41135e-11
0.7282105,0.6395279,2.90434e-13,5.74358e-11
0.7282108,0.6395281,4.80505e-13,1.82363e-10
0.7282108,0.6395284,2.06057e-13,6.16700e-10
0.7282107,0.6395285,2.29150e-13,3.38133e-10
0.7282109,0.6395284,1.86517e-13,8.00111e-11
0.7282113,0.6395283,3.39284e-13,1.58816e-10
0.7282117,0.6395284,3.49942e-13,2.22305e-10
0.7282122,0.6395282,1.65201e-13,1.80866e-11
0.7282124,0.6395282,2.33591e-13,3.15351e-10
0.7282128,0.6395284,3.40172e-13,3.64468e-10
0.7282131,0.6395283,3.00204e-13,5.81728e-10
0.7282131,0.6395286,1.22569e-13,7.75631e-10
0.7282133,0.6395287,1.50990e-13,7.42176e-10
0.7282138,0.6395286,2.00728e-13,5.42534e-10
0.7282139,0.6395285,1.02141e-13,1.35890e-10
0.7282145,0.6395284,1.50990e-13,2.69902e-10
0.7282146,0.6395282,1.74083e-13,4.39471e-10
0.7282148,0.6395284,2.94875e-13,5.97694e-10
0.7282151,0.6395283,3.48166e-13,4.54159e-10
0.7282153,0.6395284,1.82965e-13,1.66332e-10
0.7282153,0.6395285,2.41585e-13,4.55559e-10
0.7282153,0.6395285,2.13163e-13,5.23478e-10
0.7282156,0.6395285,2.30038e-13,6.96223e-11
0.7282156,0.6395286,2.14051e-13,5.68570e-10
0.7282162,0.6395284,8.70415e-14,4.65140e-10
0.7282162,0.6395286,2.93987e-13,2.03348e-10
0.7282163,0.6395285,1.08358e-13,1.13038e-10
0.7282166,0.6395285,2.31815e-13,3.19448e-10
0.7282166,0.6395285,4.13003e-13,2.66837e-10
0.7282167,0.6395289,3.19744e-13,5.13484e-11
0.7282173,0.6395288,1.30562e-13,1.04731e-9
0.7282174,0.6395291,3.43725e-13,5.08415e-10
0.7282179,0.6395292,1.17240e-13,2.39312e-10
0.7282179,0.6395293,3.63265e-13,3.62119e-11
0.7282183,0.6395295,3.07310e-13,9.02100e-10
0.7282187,0.6395294,1.36779e-13,3.17822e-10
0.728219,0.6395294,1.56319e-13,5.95549e-10
0.7282194,0.6395296,2.81553e-13,4.54771e-10
0.7282202,0.6395295,1.85629e-13,5.95137e-10
0.7282202,0.6395298,3.16192e-13,6.71125e-10
0.7282202,0.6395298,2.27374e-13,6.34465e-10
0.7282206,0.6395298,1.26121e-13,1.06773e-9
0.7282209,0.6395298,2.70006e-13,2.44904e-10
0.7282217,0.6395296,3.52607e-13,9.77284e-10
0.7282221,0.6395296,2.66454e-13,1.06050e-9
0.7282227,0.6395298,2.40696e-13,9.18364e-10
0.7282233,0.6395297,4.99156e-13,3.12581e-10
0.7282232,0.6395298,3.92575e-13,7.90820e-10
0.7282232,0.6395298,1.68754e-13,8.97161e-10
0.7282237,0.6395299,1.61648e-13,5.58496e-10
0.7282242,0.63953,3.41061e-13,7.36870e-10
0.7282243,0.6395302,1.65201e-13,6.91272e-10
0.7282247,0.6395302,2.41585e-13,5.00880e-10
0.7282252,0.6395302,3.77476e-13,2.17357e-10
0.7282252,0.6395302,3.09974e-13,2.07697e-10
0.7282254,0.6395302,1.86517e-13,4.16338e-10
0.7282253,0.6395307,1.54543e-13,3.54860e-10
0.7282254,0.6395307,2.28262e-13,8.46887e-11
0.7282256,0.6395307,1.48326e-13,4.16892e-11
0.7282256,0.6395307,2.22045e-13,6.69963e-10
0.728226,0.6395306,2.26485e-13,5.45425e-10
0.728226,0.6395306,3.90799e-13,3.65944e-10
0.7282261,0.6395306,2.59348e-13,4.64631e-10
0.7282262,0.6395308,4.29878e-13,7.41131e-10
0.7282266,0.6395307,2.96652e-13,1.82751e-10
0.7282269,0.6395308,2.19380e-13,4.70336e-10
0.7282269,0.6395308,3.61489e-13,3.93503e-16
0.7282269,0.6395309,2.82441e-13,6.96401e-11
0.7282273,0.6395306,2.42473e-13,6.60765e-10
0.7282274,0.6395308,1.45661e-13,3.88826e-10
0.7282276,0.6395309,3.97904e-13,6.70069e-10
0.7282279,0.6395308,1.45661e-13,4.07640e-10
0.728228,0.6395308,1.12799e-13,4.91019e-11
0.7282279,0.639531,4.88498e-13,3.34427e-10
0.728228,0.639531,3.14415e-13,3.32252e-10
0.7282281,0.639531,2.47802e-13,4.42362e-10
0.7282282,0.639531,1.99840e-13,1.39113e-10
0.7282283,0.639531,1.38556e-13,6.18020e-11
0.7282284,0.6395311,1.57208e-13,1.11173e-10
0.7282286,0.639531,1.23457e-13,5.05971e-10
0.7282289,0.6395311,3.82805e-13,5.83718e-10
0.7282288,0.6395314,9.59233e-14,1.11353e-10
0.7282287,0.6395316,3.17968e-13,4.09791e-10
0.7282287,0.6395318,1.99840e-13,4.55471e-10
0.7282287,0.6395321,1.90070e-13,1.37132e-10
0.7282286,0.6395323,2.60236e-13,9.86971e-11
0.7282287,0.6395323,2.32703e-13,2.50187e-10
0.7282292,0.6395322,1.59872e-13,3.69064e-10
0.7282293,0.6395322,4.28990e-13,2.75297e-10
0.7282293,0.6395324,8.97060e-14,5.34586e-10
0.7282297,0.6395323,3.50830e-13,9.49330e-10
0.72823,0.6395323,2.13163e-13,9.60969e-10
0.72823,0.6395324,3.67706e-13,1.74919e-10
0.7282303,0.6395322,2.17604e-13,7.46069e-10
0.7282306,0.6395321,2.39808e-13,2.44196e-10
0.7282309,0.6395323,2.41585e-13,9.03974e-10
0.728231,0.6395326,2.92211e-13,1.03665e-9
0.7282315,0.6395324,3.25961e-13,3.86857e-10
0.728232,0.6395326,2.38032e-13,1.03777e-10
0.7282323,0.6395325,6.11955e-13,5.21399e-10
0.7282326,0.6395324,4.35207e-13,7.01863e-10
0.7282334,0.6395324,3.01092e-13,5.34584e-10
0.7282338,0.6395322,2.79776e-13,5.26443e-10
0.7282338,0.6395325,2.39808e-13,6.96266e-10
0.728234,0.6395327,2.49578e-13,5.36606e-10
