reTau,imTau,coneDeficit,margin
0.5,2.229576,1.42997e-13,0.000368228
0.2629197,0.6758052,7.10543e-15,0.000637478
0.5,1.203833,4.44089e-15,0.000273602
0.5,1.206773,1.77636e-15,0.000107221
0.5,1.207264,2.66454e-15,0.00000106118
0.5,1.207261,1.77636e-15,0.00000150710
0.5,1.207277,4.44089e-15,0.00000112562
