reTau,imTau,coneDeficit,margin
-0.5654123,1.433571,8.84626e-13,2.83095e-7
-0.5652963,1.433641,1.06581e-14,1.07308e-7
-0.5650654,1.433804,3.55271e-15,1.24276e-7
-0.5647787,1.433977,7.99361e-15,6.14075e-7
-0.5642086,1.434451,6.52811e-13,4.71027e-7
-0.5640521,1.434579,8.88178e-15,1.95826e-8
-0.5639746,1.434655,6.21725e-15,4.20227e-7
-0.5638543,1.434726,7.10543e-15,3.32846e-7
-0.5636294,1.434865,7.99361e-15,3.85104e-7
-0.5634394,1.435016,6.21725e-15,6.22885e-9
-0.5633812,1.43506,6.21725e-15,1.94665e-7
-0.563279,1.435104,4.44089e-15,2.40998e-7
-0.5630538,1.435257,1.77636e-15,1.65230e-7
-0.5628552,1.435411,2.66454e-15,1.81278e-7
-0.5626643,1.435561,2.66454e-15,5.66783e-8
-0.5625788,1.435601,3.55271e-15,2.57085e-7
-0.5624193,1.435746,4.44089e-15,4.40635e-8
-0.56225,1.435862,4.44089e-15,1.83651e-7
-0.5621337,1.435924,7.10543e-15,2.86417e-8
-0.5619694,1.436013,1.77636e-15,4.43318e-7
-0.5618807,1.436043,4.44089e-15,3.81898e-7
-0.5618319,1.436164,5.32907e-15,2.17208e-8
-0.5617446,1.436169,6.21725e-15,1.28265e-7
-0.5617417,1.436234,7.76268e-13,5.81007e-8
-0.5615566,1.436311,7.99361e-15,1.27817e-7
-0.5614376,1.436397,4.44089e-15,2.57417e-7
-0.5613049,1.436524,2.11386e-13,1.36278e-7
-0.5612241,1.436586,8.88178e-15,1.86269e-7
-0.5611277,1.43662,2.66454e-15,5.17465e-7
-0.5609854,1.436663,1.77636e-15,1.89243e-7
-0.5608291,1.436751,3.55271e-15,7.88025e-8
-0.5607418,1.436792,4.44089e-15,1.25474e-7
-0.5606583,1.436862,4.44089e-15,4.46254e-8
-0.5605269,1.436942,3.10862e-13,1.04848e-7
-0.5604386,1.436997,1.06581e-14,5.33620e-7
-0.5604224,1.437196,3.55271e-15,2.10130e-7
-0.5603207,1.437071,8.25118e-13,2.57309e-7
-0.560231,1.437145,2.66454e-15,1.30470e-7
-0.5602236,1.437382,3.55271e-15,1.87276e-7
-0.5600947,1.437244,9.84102e-13,4.71777e-7
-0.5600685,1.437484,1.77636e-15,1.67735e-8
-0.5599971,1.437324,1.70530e-13,2.65915e-7
-0.5599706,1.437536,4.44089e-15,2.96013e-7
-0.5599131,1.437381,5.32907e-15,4.19456e-8
-0.5598766,1.437601,3.55271e-15,4.73122e-7
-0.5598371,1.437427,5.32907e-15,1.70092e-7
-0.5595737,1.443448,4.44089e-15,1.62116e-8
-0.5593862,1.443607,5.32907e-15,5.49576e-8
-0.5592676,1.443686,7.99361e-15,3.93735e-7
-0.5591663,1.443766,1.77636e-15,2.21592e-7
-0.5590782,1.443821,5.32907e-15,1.44883e-7
-0.5590107,1.443855,5.32907e-15,7.22275e-8
-0.5588926,1.443926,3.55271e-15,3.04511e-8
-0.5588063,1.443983,8.88178e-15,2.90217e-7
-0.5586948,1.444054,5.32907e-15,4.65789e-7
-0.5585386,1.444176,3.55271e-15,3.36079e-9
-0.5584729,1.444221,1.77636e-15,3.71133e-7
-0.5583738,1.444279,1.53655e-13,1.45359e-7
-0.5582952,1.444332,3.46390e-13,1.04114e-8
-0.5582304,1.444397,4.44089e-15,2.83163e-8
-0.5581337,1.444468,7.10543e-15,4.66559e-7
-0.5580358,1.444542,1.77636e-15,3.08194e-7
-0.5579131,1.444581,5.32907e-15,3.97431e-7
-0.5578869,1.444627,5.32907e-15,2.72892e-7
-0.5578071,1.44467,5.32907e-15,2.85446e-7
-0.5578048,1.444693,1.77636e-15,3.66758e-8
-0.5577341,1.444764,3.55271e-15,3.27212e-7
-0.5577086,1.439066,1.06581e-14,1.22278e-7
-0.5577045,1.444751,3.55271e-15,5.62955e-8
-0.5576757,1.444809,4.44089e-15,3.65864e-8
-0.5576123,1.439145,6.21725e-15,2.03977e-8
-0.5575838,1.444864,7.10543e-15,6.38717e-8
-0.557538,1.439203,8.88178e-15,5.83821e-8
-0.5574926,1.444947,6.21725e-15,4.05197e-8
-0.557459,1.439258,6.21725e-15,4.46785e-7
-0.5574033,1.445017,5.32907e-15,7.67420e-8
-0.5573617,1.439306,1.77636e-15,3.22632e-7
-0.5573377,1.445076,5.32907e-15,2.80477e-7
-0.5572849,1.439344,4.44089e-15,4.66504e-8
-0.5572226,1.445168,2.66454e-15,1.59238e-7
-0.5572168,1.439407,1.77636e-15,2.68537e-7
-0.5571199,1.44522,3.55271e-15,6.78542e-8
-0.5570323,1.445274,2.66454e-15,1.99557e-8
-0.5569445,1.445312,5.32907e-15,9.26206e-8
-0.556862,1.445379,1.24345e-14,4.60250e-8
-0.5567862,1.445429,7.99361e-15,9.14129e-8
-0.5567116,1.445468,1.59872e-14,9.94253e-9
-0.5566424,1.445506,8.88178e-15,6.74221e-8
-0.5565625,1.445566,3.55271e-15,6.03649e-9
-0.5565048,1.445596,7.99361e-15,1.06568e-7
-0.5564989,1.445522,6.59028e-13,6.46364e-8
-0.556426,1.445641,6.21725e-15,2.65211e-7
-0.5563613,1.445692,3.55271e-15,2.40729e-7
-0.5562901,1.445728,5.32907e-15,4.79764e-8
-0.5562029,1.445804,5.32907e-15,1.00778e-7
-0.5561242,1.445853,3.55271e-15,9.61089e-8
-0.5560337,1.445889,1.42109e-14,1.43082e-7
-0.5559547,1.445965,7.99361e-15,1.69718e-7
-0.5558959,1.446006,2.66454e-15,3.32247e-8
-0.5558162,1.446049,7.10543e-15,7.58544e-8
-0.5557488,1.446104,4.44089e-15,1.90707e-7
-0.5556759,1.446179,6.90115e-13,1.69330e-7
-0.5556748,1.446149,1.15463e-14,9.17378e-8
-0.5556292,1.446265,7.99361e-15,3.13611e-7
-0.5556064,1.446212,3.55271e-15,5.38483e-8
-0.5555208,1.446341,2.66454e-15,3.02744e-7
-0.5554365,1.446433,7.10543e-15,1.54768e-7
-0.5553525,1.446507,3.55271e-15,3.32951e-7
-0.5552548,1.446542,9.76996e-15,1.29959e-8
-0.5551824,1.446579,6.21725e-15,3.04167e-7
-0.5551055,1.446613,1.06581e-14,1.03146e-8
-0.5550435,1.446668,7.99361e-15,3.64120e-7
-0.5549753,1.446728,6.21725e-15,9.94754e-9
-0.5549076,1.446749,6.21725e-15,5.49196e-8
-0.5548444,1.446801,2.66454e-15,1.11098e-8
-0.5547774,1.44684,2.66454e-15,1.25226e-8
-0.5547023,1.446894,1.24345e-14,1.05373e-7
-0.554625,1.446954,7.10543e-15,9.53627e-8
-0.5545415,1.447008,7.10543e-15,1.18763e-8
-0.5544475,1.447091,3.55271e-15,2.10959e-7
-0.5543887,1.447132,6.21725e-15,2.05747e-8
-0.5543173,1.447194,4.44089e-15,2.36880e-7
-0.5542294,1.447231,3.55271e-15,1.59029e-7
-0.5541596,1.447276,8.88178e-15,2.09751e-7
-0.5541057,1.447312,7.87814e-13,3.60630e-8
-0.554035,1.447381,8.88178e-15,4.96002e-8
-0.5539643,1.447442,1.77636e-15,2.53691e-8
-0.553885,1.447519,1.77636e-15,1.64349e-7
-0.5538174,1.447572,1.33227e-14,4.49139e-8
-0.5537635,1.4476,3.55271e-15,1.04008e-7
-0.5536918,1.447637,7.99361e-15,5.38785e-8
-0.553615,1.447679,1.15463e-14,1.17566e-7
-0.5535387,1.447732,1.15463e-14,1.29898e-8
-0.5534863,1.447773,7.99361e-15,9.30731e-9
-0.553427,1.447803,7.10543e-15,4.29303e-8
-0.5534214,1.442035,8.88178e-15,2.87706e-7
-0.5533684,1.447852,7.10543e-15,5.62474e-9
-0.5533592,1.442081,5.32907e-15,9.21738e-9
-0.5533202,1.447888,7.99361e-15,1.44756e-8
-0.5532968,1.442139,1.06581e-14,1.85171e-8
-0.5532701,1.447921,8.88178e-15,2.93769e-7
-0.5532355,1.442193,6.21725e-15,1.06275e-7
-0.553196,1.447954,4.44089e-15,2.20233e-7
-0.5531546,1.442263,7.99361e-15,3.76903e-8
-0.5531234,1.448006,7.10543e-15,2.59270e-8
-0.5530939,1.442311,1.77636e-15,5.08953e-9
-0.5530446,1.448083,1.50990e-14,7.05322e-9
-0.5530302,1.442342,4.44089e-15,1.05746e-7
-0.5529741,1.448142,3.55271e-15,1.05047e-7
-0.5529684,1.442397,7.10543e-15,3.18216e-8
-0.5529161,1.448193,6.91003e-13,7.42736e-9
-0.5529058,1.442437,6.21725e-15,2.55683e-8
-0.5528635,1.448234,1.77636e-15,6.38736e-8
-0.5528522,1.442473,7.99361e-15,1.62402e-7
-0.5527997,1.448268,7.10543e-15,1.23624e-8
-0.5527816,1.442517,6.21725e-15,1.62287e-7
-0.5527115,1.448348,7.10543e-15,5.58744e-8
-0.5527067,1.442573,4.44089e-15,1.75124e-7
-0.5526525,1.448373,1.33227e-14,6.57478e-8
-0.5526406,1.442623,8.88178e-15,2.18189e-8
-0.5526256,1.448463,4.44089e-15,1.09870e-7
-0.5525656,1.44268,3.55271e-15,2.75063e-8
-0.5525045,1.448541,6.21725e-15,1.30768e-7
-0.5524939,1.442738,1.42109e-14,2.24564e-8
-0.5524121,1.448591,7.10543e-15,2.17141e-7
-0.5523254,1.448654,4.44089e-15,1.06380e-7
-0.5522506,1.448698,9.76996e-15,2.75138e-7
-0.552175,1.448727,5.32907e-15,2.52145e-7
-0.5521023,1.448768,1.77636e-15,9.13212e-8
-0.5520174,1.448823,3.55271e-15,1.51604e-7
-0.5519409,1.4489,7.10543e-15,1.49547e-7
-0.5518736,1.448943,5.32907e-15,1.67071e-8
-0.5518176,1.448984,7.10543e-15,3.65656e-11
-0.5517611,1.449033,2.66454e-15,9.53336e-8
-0.5517118,1.449061,1.77636e-15,5.96370e-8
-0.5516454,1.449115,7.99361e-15,2.62796e-7
-0.5515895,1.44917,7.10543e-15,4.04594e-8
-0.5515382,1.449208,1.59872e-14,6.53012e-8
-0.5514628,1.449272,4.44089e-15,7.77522e-8
-0.5513955,1.449318,4.44089e-15,2.11501e-8
-0.551333,1.449366,3.55271e-15,8.87743e-8
-0.5512767,1.449409,7.10543e-15,1.04047e-7
-0.5512103,1.449458,3.55271e-15,1.56507e-8
-0.551144,1.449507,1.33227e-14,1.33153e-8
-0.5510657,1.449534,7.99361e-15,2.03731e-7
-0.5509888,1.44959,3.55271e-15,3.96044e-8
-0.5509259,1.449616,3.55271e-15,3.84782e-9
-0.5508644,1.449651,1.33227e-14,1.67495e-7
-0.5507991,1.449699,4.44089e-15,1.40307e-7
-0.5507178,1.449777,5.32907e-15,5.38706e-8
-0.5506439,1.449825,1.50990e-14,1.95520e-8
-0.550588,1.449862,6.21725e-15,3.93845e-8
-0.5505295,1.449888,5.02709e-13,1.29738e-7
-0.5505239,1.449499,5.32907e-15,6.82052e-8
-0.5504708,1.449914,9.76996e-13,4.67305e-8
-0.5504636,1.44953,8.88178e-15,7.10746e-8
-0.5504158,1.449928,5.32907e-15,4.77882e-8
-0.5504077,1.449557,2.66454e-15,7.14238e-8
-0.5503655,1.449955,4.76064e-13,1.79269e-8
-0.550348,1.449587,6.21725e-15,3.51987e-8
-0.5503047,1.449993,3.55271e-15,3.91946e-10
-0.5503016,1.449626,1.33227e-14,1.45727e-7
-0.5502377,1.450055,1.77636e-15,2.14327e-7
-0.5501765,1.450108,1.06581e-14,2.95145e-8
-0.550121,1.450148,1.95399e-14,1.48498e-8
-0.550115,1.449729,4.44089e-15,3.11308e-8
-0.5500592,1.450191,3.55271e-15,1.40181e-7
-0.549994,1.450225,7.10543e-15,1.83898e-7
-0.5499328,1.450269,6.21725e-15,5.54614e-9
-0.5498589,1.450338,9.76996e-15,5.03307e-8
-0.5497923,1.450378,3.55271e-15,1.13730e-7
-0.5497383,1.450418,1.24345e-14,1.44172e-7
-0.5496868,1.450452,7.10543e-15,3.77439e-9
-0.5496291,1.450505,5.32907e-15,1.34694e-7
-0.5495764,1.450536,1.06581e-14,8.32198e-8
-0.5495102,1.450587,4.44089e-15,7.69235e-8
-0.5494502,1.450611,7.99361e-15,5.76177e-8
-0.5493984,1.450641,4.44089e-15,2.46679e-8
-0.5493337,1.450699,7.10543e-15,8.16116e-8
-0.5492723,1.45073,9.76996e-15,1.76556e-7
-0.5492045,1.450775,2.04281e-14,1.16434e-7
-0.549153,1.450813,2.66454e-15,1.05064e-7
-0.5490739,1.450891,1.24345e-14,1.55214e-7
-0.5489881,1.450951,1.06581e-14,4.56274e-8
-0.5489239,1.451007,1.06581e-14,1.31079e-7
-0.5488476,1.451054,4.44089e-15,9.37303e-8
-0.5487883,1.451093,3.55271e-15,1.29522e-7
-0.5487235,1.451138,1.59872e-14,2.22676e-8
-0.5486741,1.451179,7.10543e-15,3.79590e-8
-0.5486107,1.451231,8.88178e-15,1.26110e-8
-0.5485479,1.451273,7.10543e-15,2.69284e-8
-0.5484934,1.451324,5.32907e-15,6.42117e-8
-0.5484345,1.451375,1.06581e-14,1.90988e-7
-0.5483704,1.451413,9.76996e-15,1.25994e-7
-0.5482913,1.451458,2.66454e-15,7.67254e-8
-0.5482377,1.451493,8.88178e-15,3.42818e-8
-0.5481858,1.451535,3.55271e-15,1.36440e-7
-0.5481201,1.451586,1.77636e-15,7.44514e-8
-0.54807,1.451617,6.21725e-15,2.31658e-8
-0.5480125,1.451647,2.04281e-14,1.56225e-7
-0.5479641,1.451677,7.99361e-15,3.89823e-8
-0.5479096,1.451725,2.66454e-15,7.69024e-8
-0.5478512,1.451768,1.86517e-14,5.85021e-8
-0.5478074,1.451797,1.42109e-14,5.55638e-8
-0.5477645,1.451831,7.10543e-15,1.09443e-8
-0.5477173,1.451858,1.15463e-14,1.84141e-8
-0.5476657,1.451886,7.10543e-15,6.63636e-8
-0.5476099,1.451919,5.32907e-15,6.97665e-9
-0.5475553,1.451947,8.88178e-16,1.51919e-8
-0.5475038,1.451985,1.68754e-14,8.03457e-8
-0.5474486,1.452044,1.42109e-14,7.11422e-10
-0.5473991,1.45209,1.33227e-14,9.24999e-9
-0.5473557,1.452127,3.55271e-15,9.98700e-8
-0.5472947,1.452173,7.99361e-15,5.94822e-8
-0.547239,1.452217,8.76632e-13,2.42679e-8
-0.5471803,1.452247,7.10543e-15,8.22318e-8
-0.5471227,1.452277,5.32907e-15,5.98170e-8
-0.5470667,1.452324,7.10543e-15,5.09467e-8
-0.5470194,1.45236,7.10543e-15,1.34370e-9
-0.5469713,1.4524,4.44089e-15,1.12762e-8
-0.5469243,1.45241,1.06581e-14,4.01424e-8
-0.5468664,1.452454,1.86517e-14,7.28610e-8
-0.546816,1.452483,7.10543e-15,6.87058e-8
-0.5467714,1.452513,9.76996e-15,9.63526e-8
-0.5467352,1.452539,9.76996e-15,1.21751e-7
-0.5466818,1.452593,7.10543e-15,2.76506e-8
-0.5466234,1.452634,3.55271e-15,6.65917e-9
-0.5465696,1.452673,6.21725e-15,1.57135e-7
-0.5465233,1.452703,6.21725e-15,8.01107e-8
-0.5464676,1.452739,1.06581e-14,7.68367e-8
-0.5464659,1.452222,6.21725e-15,5.42638e-8
-0.5464044,1.452771,1.06581e-14,8.12834e-8
-0.5463602,1.45281,1.06581e-14,1.10801e-8
-0.5463491,1.452333,4.44089e-15,5.10433e-8
-0.5463233,1.452832,1.77636e-14,4.42169e-8
-0.5462909,1.452366,4.44089e-15,4.90013e-8
-0.5462702,1.452878,1.06581e-14,7.03164e-8
-0.5462401,1.452392,1.24345e-14,6.45894e-8
-0.5462188,1.452902,3.55271e-15,3.66762e-8
-0.5461773,1.452446,1.77636e-15,1.46916e-8
-0.5461706,1.452944,5.32907e-15,1.81718e-8
-0.5461236,1.452482,7.99361e-15,5.29647e-8
-0.5460734,1.452519,8.88178e-15,4.82169e-8
-0.5460187,1.452557,1.15463e-14,3.43741e-8
-0.5459645,1.452582,2.66454e-15,5.80968e-8
-0.5459185,1.452615,1.86517e-14,1.86244e-8
-0.5458714,1.452645,1.59872e-14,4.49304e-8
-0.5458151,1.452678,9.76996e-15,1.27314e-8
-0.5457515,1.452722,6.21725e-15,9.75580e-9
-0.5456907,1.452758,1.15463e-14,3.30799e-8
-0.5456461,1.452792,3.55271e-15,2.04832e-8
-0.545604,1.452824,1.24345e-14,4.37554e-8
-0.5455655,1.452845,1.68754e-14,5.05374e-9
-0.545507,1.452897,1.42109e-14,1.64697e-8
-0.5454584,1.452918,2.13163e-14,5.09000e-8
-0.5454144,1.452969,2.66454e-15,1.23918e-7
-0.5453592,1.453012,7.99361e-15,4.49216e-8
-0.5453123,1.45304,1.06581e-14,1.14282e-7
-0.545271,1.453069,1.06581e-14,4.22453e-8
-0.5452338,1.453091,2.66454e-15,1.29506e-7
-0.5451784,1.453118,1.15463e-14,1.21223e-8
-0.5451344,1.453148,6.21725e-15,9.21511e-8
-0.5450673,1.453205,8.88178e-15,9.31456e-9
-0.5450106,1.453244,9.76996e-15,8.23869e-8
-0.5449483,1.453276,6.21725e-15,2.09789e-8
-0.5448913,1.45333,7.10543e-15,8.04954e-8
-0.54484,1.453372,5.32907e-15,6.88809e-8
-0.5448014,1.453397,5.32907e-15,1.45650e-9
-0.5447546,1.453429,1.24345e-14,5.06173e-9
-0.5447037,1.453464,7.10543e-15,7.37265e-8
-0.544655,1.453499,4.44089e-15,3.47103e-8
-0.5446113,1.45354,1.15463e-14,5.83158e-9
-0.5445703,1.453576,5.32907e-15,5.69313e-8
-0.5445268,1.453604,7.10543e-15,4.21918e-9
-0.5444866,1.453638,1.50990e-14,9.20918e-8
-0.5444251,1.453687,2.04281e-14,2.79219e-8
-0.5443816,1.453714,1.42109e-14,2.35539e-8
-0.5443441,1.453738,1.06581e-14,2.49193e-8
-0.5442956,1.453781,1.86517e-14,1.02399e-7
-0.5442374,1.453814,1.59872e-14,9.96431e-8
-0.5441843,1.453854,7.10543e-15,1.88461e-8
-0.5441368,1.453889,9.76996e-15,2.98574e-8
-0.5440876,1.453932,7.99361e-15,6.16616e-8
-0.5440466,1.453953,6.21725e-15,9.26273e-8
-0.5439963,1.453996,1.77636e-15,8.30948e-8
-0.543943,1.454032,1.86517e-14,3.93969e-8
-0.543892,1.454077,7.99361e-15,1.74712e-9
-0.5438379,1.454129,1.86517e-14,6.32644e-8
-0.543787,1.454158,9.76996e-15,2.77423e-8
-0.5437425,1.454193,1.59872e-14,6.94655e-8
-0.5436953,1.45422,7.10543e-15,5.45920e-9
-0.5436512,1.454261,5.32907e-15,7.05035e-8
-0.543605,1.454303,7.10543e-15,6.36694e-8
-0.5435544,1.454326,1.06581e-14,1.43147e-8
-0.5435079,1.454361,1.77636e-15,5.69395e-8
-0.5434592,1.454393,6.21725e-15,3.97678e-8
-0.5434211,1.454416,9.76996e-15,5.70436e-8
-0.5433781,1.454451,1.06581e-14,1.52032e-8
-0.5433272,1.454493,2.13163e-14,1.76078e-8
-0.5432817,1.454521,1.33227e-14,5.63918e-8
-0.543233,1.454565,1.42109e-14,1.08995e-8
-0.5431865,1.454592,5.32907e-15,5.08437e-8
-0.5431357,1.454622,1.33227e-14,8.58403e-8
-0.5430913,1.454651,2.13163e-14,3.49994e-8
-0.5430399,1.454674,8.21565e-13,6.15204e-8
-0.542999,1.454693,1.15463e-14,2.07236e-8
-0.5429514,1.454731,7.10543e-15,1.43211e-8
-0.5429054,1.454765,1.59872e-14,8.92168e-8
-0.5428538,1.454803,1.68754e-14,7.95183e-9
-0.5428102,1.454831,1.24345e-14,6.86546e-8
-0.5427679,1.454867,9.76996e-15,1.79795e-8
-0.5427261,1.454891,2.04281e-14,3.29244e-9
-0.5426807,1.454926,5.32907e-15,1.06688e-8
-0.5426426,1.454963,7.99361e-15,3.89420e-8
-0.5425997,1.454985,6.21725e-15,5.35688e-9
-0.5425621,1.455011,3.55271e-15,1.63820e-8
-0.5425123,1.45503,8.88178e-15,4.71659e-9
-0.5424594,1.455069,1.95399e-14,8.09795e-8
-0.5424116,1.455103,7.99361e-15,2.74785e-8
-0.5423624,1.455126,1.86517e-14,6.09183e-8
-0.5423172,1.455161,1.33227e-14,8.94837e-8
-0.542273,1.455199,1.33227e-14,1.95739e-8
-0.542236,1.455216,3.37508e-14,1.31763e-9
-0.54219,1.455247,6.21725e-15,8.48892e-8
-0.5421484,1.455278,2.66454e-15,2.22100e-8
-0.5421039,1.455318,1.59872e-14,6.18255e-9
-0.542058,1.455361,1.50990e-14,9.85574e-9
-0.5420144,1.455395,8.88178e-15,3.95171e-8
-0.5419721,1.455429,8.88178e-15,2.22711e-8
-0.5419253,1.455472,9.76996e-15,7.36969e-8
-0.5418903,1.45549,5.32907e-15,2.16155e-8
-0.5418584,1.4555,2.75335e-14,1.69287e-8
-0.5418242,1.455527,1.33227e-14,8.06488e-8
-0.5417829,1.455555,7.10543e-15,4.68398e-8
-0.5417298,1.455585,8.88178e-15,3.03343e-8
-0.5416943,1.455614,1.95399e-14,4.85338e-8
-0.5416519,1.455656,1.77636e-15,2.86445e-8
-0.5416145,1.455674,1.33227e-14,7.80514e-8
-0.5415684,1.455707,1.59872e-14,4.74379e-8
-0.5415337,1.455739,1.42109e-14,2.42015e-9
-0.5414926,1.455761,1.24345e-14,3.71827e-8
-0.5414511,1.455785,9.76996e-15,2.77976e-8
-0.5414145,1.455801,2.13163e-14,4.38623e-8
-0.5413802,1.455823,4.44089e-15,7.23694e-8
-0.5413468,1.455842,2.93099e-14,7.23562e-8
-0.5413112,1.455871,8.88178e-15,7.09451e-9
-0.5412697,1.455893,1.06581e-14,6.05234e-8
-0.5412332,1.455926,1.77636e-14,3.33067e-8
-0.5411962,1.455955,7.10543e-15,7.79577e-8
-0.5411617,1.455977,2.57572e-14,4.99414e-8
-0.5411257,1.45601,1.24345e-14,3.41493e-8
-0.5410851,1.456037,1.15463e-14,3.79605e-8
-0.541043,1.456064,2.66454e-15,6.22207e-8
-0.5410013,1.456104,6.50147e-13,1.33425e-8
-0.5409658,1.456126,7.99361e-15,5.30092e-8
-0.5409223,1.456159,5.32907e-15,1.55949e-9
-0.5408863,1.456194,1.06581e-14,5.09461e-8
-0.5408394,1.456227,1.68754e-14,5.45513e-8
-0.5408029,1.456244,2.04281e-14,4.60223e-8
-0.5407631,1.456281,3.55271e-15,3.46086e-8
-0.5407121,1.456322,4.44089e-15,1.76449e-8
-0.5406767,1.456349,8.88178e-15,6.17825e-8
-0.5406367,1.45638,2.84217e-14,1.15612e-8
-0.5405979,1.456416,6.21725e-15,4.02687e-8
-0.5405596,1.456458,9.76996e-15,5.18431e-8
-0.5405196,1.456491,4.44089e-15,3.98028e-10
-0.5404871,1.456511,1.15463e-14,1.95435e-8
-0.5404528,1.456542,8.88178e-15,4.73744e-8
-0.5404156,1.456556,9.76996e-15,9.72286e-9
-0.5403828,1.456586,1.50990e-14,6.41728e-8
-0.5403431,1.456609,9.76996e-15,3.45441e-8
-0.5403049,1.456635,7.10543e-15,1.10588e-8
-0.5402692,1.456664,1.77636e-14,2.70561e-8
-0.5402365,1.456688,1.42109e-14,3.85581e-8
-0.5401879,1.456721,1.59872e-14,1.28369e-8
-0.540147,1.456764,1.15463e-14,2.12336e-8
-0.5401083,1.45679,1.15463e-14,2.35068e-8
-0.5400702,1.456809,8.88178e-15,5.34859e-8
-0.5400317,1.456833,7.10543e-15,3.47157e-8
-0.5399991,1.456855,1.95399e-14,7.06879e-9
-0.5399607,1.456892,7.10543e-15,6.15904e-8
-0.5399251,1.456921,3.55271e-15,1.46660e-8
-0.5398868,1.456953,1.15463e-14,9.85505e-9
-0.5398544,1.456968,7.10543e-15,4.19483e-9
-0.5398219,1.456987,1.50990e-14,1.80914e-9
