reTau,imTau,coneDeficit,margin
0,1.231894,8.79297e-14,0.000258982
0,1.02384,6.57252e-14,0.0000352833
0,1.087649,3.55271e-15,0.0000800189
0,1.192716,3.55271e-15,0.000362987
0,1.342748,3.73035e-13,0.000394450
0,1.401853,5.86198e-14,0.0000889623
0,1.341986,2.66454e-15,0.000491632
0,1.229481,5.32907e-15,0.000116783
0,1.240989,6.21725e-15,0.000160119
0,1.123245,3.55271e-15,0.0000897128
0,1.184072,4.44089e-15,0.0000721687
0,1.021355,1.77636e-15,0.0000400398
0,1.013147,3.55271e-15,0.0000654080
0,1.393258,1.77636e-15,0.000443468
0,1.428945,1.06581e-14,0.0000101835
0,1.412339,3.55271e-15,0.000246751
0,1.334943,7.10543e-15,0.000169188
0,1.444418,4.44089e-15,0.0000882530
0,1.137644,7.99361e-15,0.0000623769
0,1.472945,3.50830e-13,0.000196843
0,1.285641,2.66454e-15,0.0000781718
0,1.489753,4.44089e-15,0.000287350
0,1.296887,3.35731e-13,0.000300713
0,1.077016,3.55271e-15,0.000212514
0,1.246602,3.10862e-14,0.000454380
0,1.201742,4.44089e-15,0.000188735
0,1.143706,3.55271e-15,0.000386996
0,1.337161,2.66454e-14,0.000237012
0,1.512034,7.07878e-13,0.0000944252
0,1.505282,3.55271e-15,0.00000383840
0,1.268682,4.44089e-15,0.000231596
0,1.513671,8.88178e-15,0.0000226654
0,1.063942,4.44089e-15,0.0000542994
0,1.525797,1.42109e-14,0.000146278
0,1.539421,2.57572e-14,0.000305791
0,1.17166,2.66454e-15,0.0000232681
0,1.547495,2.66454e-15,0.000752447
0,1.043708,4.44089e-15,0.000102453
0,1.570016,8.32223e-13,0.000162658
0,1.48992,6.21725e-15,0.0000786342
0,1.580933,1.77636e-15,0.000539281
0,1.433153,4.44089e-15,0.000302806
0,1.551631,2.11386e-13,0.000132611
0,1.087112,6.21725e-15,0.0000798016
0,1.280682,1.50990e-14,0.000339655
0,1.426125,3.55271e-15,0.000114255
0,1.454236,8.52651e-14,0.000200247
0,1.367126,3.17968e-13,0.00000632586
0,1.471014,3.55271e-15,0.000420220
0,1.220089,3.55271e-15,0.0000274746
0,1.027323,7.28306e-14,0.0000117311
0,1.336528,2.56684e-13,0.000664616
0,1.399362,3.55271e-15,0.000110089
0,1.588142,3.55271e-15,0.000198152
0,1.509809,7.10543e-15,0.000125808
0,1.638708,3.55271e-15,0.0000569869
0,1.333113,1.77636e-15,0.000551689
0,1.035937,2.66454e-15,0.0000751132
0,1.204209,5.32907e-15,0.000104364
0,1.505684,2.66454e-15,0.000695985
0,1.672056,9.76996e-15,0.000389256
0,1.700134,4.44089e-15,0.000579255
0,1.368268,9.17488e-13,0.000211426
0,1.145543,5.32907e-15,0.000219242
0,1.479514,4.70735e-14,0.0000168837
0,1.378134,3.55271e-15,0.0000543048
0,1.247551,7.54952e-14,0.000388714
0,1.699319,6.39488e-14,0.0000737562
0,1.544183,2.66454e-15,0.0000239291
0,1.419024,1.95399e-14,0.0000300913
0,1.500472,3.55271e-15,0.000489626
0,1.77671,2.66454e-15,0.000304488
0,1.777449,1.28786e-13,0.000637519
0,1.827764,2.66454e-15,0.0000919554
0,1.822076,7.10543e-15,0.000176626
0,1.085367,2.66454e-15,0.000116417
0,1.668837,2.66454e-15,0.000340644
0,1.345015,1.41220e-13,0.000610964
0,1.016464,7.10543e-15,0.0000751685
0,1.412614,5.32907e-15,0.000560709
0,1.773481,4.44089e-15,0.000349782
0,1.233742,7.99361e-15,0.000186811
0,1.842971,2.66454e-15,0.000233571
0,1.428102,3.55271e-15,0.000323588
0,1.447631,2.66454e-15,0.000285938
0,1.415271,8.88178e-15,0.0000610812
0,1.784696,2.08722e-13,0.000182258
0,1.345185,2.27374e-13,0.000507804
0,1.473412,6.03961e-14,0.00000970945
0,1.490346,4.42313e-13,0.0000395360
0,1.891265,5.15143e-14,0.0000827455
0,1.883641,1.15463e-14,0.000623483
0,1.448497,1.76748e-13,0.0000581633
0,1.141386,5.32907e-15,0.0000699202
0,1.878435,1.33227e-14,0.000399672
0,1.885787,1.04805e-13,0.000583296
0,1.878705,2.66454e-15,0.000263061
0,1.892349,6.21725e-15,0.000846602
0,1.339887,7.99361e-15,0.0000567887
0,1.491808,3.97904e-13,0.00000382801
0,1.325932,2.66454e-15,0.000365659
0,1.911276,1.77636e-15,0.0000889901
0,1.349803,3.55271e-15,0.0000187220
0,1.93372,1.06581e-14,0.000169231
0,1.932535,3.55271e-15,0.000177640
0,1.295686,2.66454e-15,0.0000984038
0,1.814955,6.21725e-15,0.000317658
0,1.255786,1.77636e-15,0.000263712
0,1.433967,1.77636e-15,0.000208577
0,1.94187,9.32587e-14,0.0000336963
0,1.766246,2.66454e-15,0.000296145
0,1.504713,2.66454e-14,0.000606088
0,1.755454,5.32907e-15,0.000156698
0,1.386667,3.55271e-15,0.000142708
0,1.212274,2.66454e-15,0.000114307
0,1.971438,1.95399e-13,0.000136432
0,1.651036,1.38556e-13,0.000366312
0,1.97889,2.66454e-15,0.000225656
0,1.833985,3.55271e-15,0.000349862
0,1.450633,3.65041e-13,0.000491899
0,2.006408,3.55271e-15,0.000488791
0,1.685167,2.66454e-15,0.000674672
0,1.52185,4.60965e-13,0.000243890
0,1.367287,4.79616e-14,0.000134996
0,2.018734,6.21725e-15,0.000236706
0,1.395218,1.68754e-14,0.000161264
0,1.060085,4.61853e-14,0.000122813
0,1.760743,7.10543e-15,0.0000285760
0,1.977797,5.23137e-13,0.000479250
0,1.481919,6.57252e-14,0.0000887617
0,1.747664,8.71303e-13,0.000528977
0,1.653705,3.55271e-15,0.000171111
0,1.147979,1.53655e-13,0.000317393
0,1.479496,2.31815e-13,0.000451928
0,1.671868,8.34888e-14,0.000201765
0,1.650406,5.96856e-13,0.000567933
0,1.998618,7.10543e-15,0.000690249
0,1.472645,5.32907e-15,0.0000399362
0,1.650604,6.21725e-15,0.000456963
0,1.897756,7.10543e-15,0.000375186
0,1.708574,6.83897e-14,0.000311138
0,1.178341,3.55271e-15,0.000183917
0,1.640231,4.20997e-13,0.000132344
0,1.125091,3.55271e-15,0.00000615463
0,2.089814,3.55271e-15,0.000158279
0,2.049922,3.01981e-14,0.000462808
0,2.124331,6.21725e-15,0.000451490
0,1.85964,1.00364e-13,0.000234704
0,1.483433,1.95399e-13,0.0000450039
0,2.152517,3.55271e-15,0.000329883
0,1.130915,3.78364e-13,0.000470980
0,1.587149,2.66454e-15,0.000445477
0,1.207861,4.44089e-15,0.0000330314
0,2.03416,4.44089e-15,0.0000217935
0,1.901272,2.70894e-13,0.000174403
0,2.21844,5.16032e-13,0.000198711
0,1.897813,4.44089e-15,0.0000436278
0,2.226701,8.88178e-16,0.000521885
0,2.222564,3.55271e-15,0.000380869
0,2.211202,7.99361e-15,0.000185024
0,2.215328,6.21725e-15,0.0000143888
0,2.201328,1.06581e-14,0.000659750
0,1.945771,6.21725e-15,0.000541332
0,1.899859,3.55271e-15,0.0000638502
0,1.84902,3.55271e-15,0.000291279
0,1.346006,3.55271e-15,0.000695129
0,1.469986,7.99361e-15,0.000327799
0,1.663944,3.55271e-15,0.000303607
0,1.265142,4.44089e-15,0.000462915
0,1.88645,4.44089e-15,0.0000213547
0,1.65827,8.34888e-14,0.000427601
0,1.861013,3.55271e-15,0.0000674443
0,1.240158,4.26326e-14,0.00000337569
0,1.868803,3.55271e-15,0.000587530
0,1.236289,2.66454e-15,0.000257860
0,2.216981,1.42109e-13,0.000877199
0,2.239724,1.81188e-13,0.0000298677
0,1.051591,2.66454e-15,0.000219715
0,1.014528,5.32907e-15,0.000156629
0,1.437783,8.88178e-15,0.000138182
0,2.220651,4.44089e-15,0.000229838
0,1.722211,3.55271e-15,0.000134975
0,2.259183,2.66454e-15,0.0000311908
0,1.085833,3.55271e-15,0.000234041
0,1.446896,3.37508e-13,0.000418616
0,1.315087,1.77636e-15,0.000606496
0,2.301591,1.77636e-15,0.000887336
0,1.578586,2.66454e-15,0.000272338
0,1.129834,9.94760e-14,0.0000623548
0,2.194595,6.21725e-15,0.000547040
0,1.863249,2.48690e-14,0.000560363
0,1.395931,5.32907e-15,0.000123280
0,2.117131,4.44089e-15,0.000894113
0,2.381671,2.46914e-13,0.000199169
0,2.070516,2.55795e-13,0.00100710
0,2.025498,7.99361e-15,0.0000851084
0,1.074361,4.61853e-13,0.0000882948
0,1.320404,1.81188e-13,0.000119137
0,2.423742,6.21725e-15,0.000106198
0,1.697642,5.32907e-15,0.0000232385
0,1.161074,5.32907e-15,0.000253813
0,1.147792,7.99361e-15,0.0000887182
0,1.676653,4.44089e-15,0.000184148
0,2.43173,6.21725e-15,0.000600117
0,2.066018,6.21725e-15,0.000785162
0,2.297345,1.89182e-13,0.000538554
0,1.914729,1.19016e-13,0.000496511
0,1.844612,1.06581e-14,0.000375422
0,1.983905,1.59872e-14,0.0000597165
0,1.95843,6.21725e-15,0.000347430
0,1.904052,5.32907e-15,0.000489624
0,1.334676,7.10543e-15,0.0000879577
0,1.684879,4.44089e-15,0.000190606
0,1.015833,7.99361e-15,0.0000295122
0,1.358778,3.55271e-15,0.0000648287
0,2.391881,3.55271e-15,0.000594379
0,2.401717,5.32907e-15,0.000266360
0,1.208269,2.66454e-14,0.0000242181
0,1.961276,7.10543e-15,0.000683961
0,2.126173,3.55271e-15,0.0000237604
0,1.443197,2.49578e-13,0.000141452
0,2.15987,3.55271e-15,0.000186553
0,1.36033,1.77636e-15,0.000129390
0,1.811223,3.90799e-14,0.000667008
0,1.677876,4.44089e-15,0.000273506
0,2.015216,3.55271e-15,0.000678438
0,1.06112,2.66454e-15,0.0000577113
0,1.363954,2.66454e-15,0.0000285699
0,2.287412,5.32907e-15,0.000395978
0,1.331817,4.44089e-15,0.0000148636
0,2.063402,1.77636e-15,0.000107569
0,1.899757,3.55271e-15,0.000712552
0,1.007459,7.10543e-15,0.000136374
0,1.431721,1.77636e-15,0.000396471
0,1.814982,4.44089e-15,0.000540199
0,2.424091,9.76996e-15,0.000215452
0,2.424841,3.55271e-15,0.000362043
0,2.424676,1.77636e-15,0.0000344803
0,1.731183,1.86517e-14,0.000118746
0,2.144527,4.44089e-15,0.000420522
0,1.761496,3.55271e-15,0.000507809
0,1.591743,4.61853e-14,0.0000155642
0,2.478648,8.70415e-14,0.000469979
0,2.297495,8.88178e-15,0.000111250
0,2.244396,8.88178e-15,0.000176848
0,2.491944,1.68754e-14,0.0000712191
0,2.452185,4.44089e-15,0.000492268
0,2.295711,1.33227e-14,0.000337518
0,1.992226,3.55271e-15,0.000173184
0,1.473612,5.35572e-13,0.000110803
0,1.20757,1.77636e-15,0.0000392655
0,1.740792,2.29150e-13,0.000765761
0,2.446192,3.33955e-13,0.000338869
0,1.453712,5.32907e-15,0.000486848
0,1.310169,7.99361e-15,0.0000801254
0,1.455303,9.27258e-13,0.000369405
0,2.30942,2.66454e-15,0.000376497
0,2.562926,1.15463e-14,0.000370833
0,2.556192,4.44089e-15,0.000132776
0,2.4417,3.55271e-15,0.000713847
0,2.52745,4.59188e-13,0.000217668
0,2.539206,7.10543e-15,0.000156196
0,1.662983,8.21565e-13,0.0000671355
0,2.558334,6.21725e-15,0.000113429
0,2.245109,5.70211e-13,0.00000384351
0,1.615088,2.66454e-15,0.000156981
0,1.452031,2.66454e-15,0.000171753
0,1.666513,3.55271e-15,0.000122031
0,1.067691,9.27258e-13,0.0000382884
0,1.025973,2.66454e-15,0.0000956685
0,2.608864,5.32907e-15,0.000722330
0,2.357008,3.55271e-15,0.000350667
0,2.584994,1.77636e-15,0.0000259308
0,1.447998,1.50102e-13,0.000250530
0,1.191855,3.55271e-15,0.000328570
0,2.624341,9.76996e-15,0.000171088
0,1.012127,2.62901e-13,0.0000424453
0,2.572133,5.32907e-15,0.000231700
0,1.187772,2.66454e-15,0.000179118
0,2.592719,3.55271e-15,0.0000370446
0,2.362446,4.92939e-13,0.000212435
0,1.68544,2.66454e-15,0.00000914091
0,1.717047,7.01661e-14,0.000441435
0,2.670958,4.44089e-15,0.000215839
0,1.59099,4.44089e-15,0.0000522548
0,2.702674,6.21725e-15,0.000179637
0,1.593997,3.25073e-13,0.000585135
0,1.453959,3.55271e-15,0.0000510211
0,2.676843,2.66454e-15,0.000452918
0,2.739707,3.55271e-15,0.000704963
0,2.70046,2.66454e-15,0.0000664214
0,2.241011,1.33227e-14,0.000678851
0,2.129629,3.55271e-15,0.0000249415
0,1.461319,7.10543e-15,0.000123394
0,1.406026,8.88178e-16,0.000160510
0,2.66871,7.10543e-15,0.000123896
0,2.50025,3.55271e-15,0.000197822
0,2.213185,1.06581e-14,0.000317549
0,2.755061,2.66454e-15,0.000212646
0,2.734096,2.18492e-13,0.0000912367
0,2.307569,9.76996e-15,0.000721813
0,1.011829,5.32907e-15,0.0000431594
0,1.620793,7.99361e-15,0.000236757
0,1.752525,1.82965e-13,0.000107411
0,2.821255,9.76996e-15,0.000666000
0,2.436626,1.06581e-14,0.000695383
0,1.954691,1.77636e-15,0.000134716
0,1.015346,1.09246e-13,0.0000821315
0,1.016156,5.59552e-14,0.0000156987
0,2.341565,3.55271e-15,0.0000468090
0,2.295861,3.55271e-15,0.000619407
0,2.236657,6.21725e-15,0.0000580701
0,2.874673,7.99361e-15,0.000745560
0,1.321884,5.32907e-15,0.0000942861
0,2.927626,1.68754e-14,0.000354927
0,2.585068,7.99361e-15,0.000363082
0,2.014163,3.55271e-15,0.000691821
0,2.971379,7.10543e-15,0.000477073
0,2.319859,6.21725e-15,0.000213403
0,1.363514,4.44089e-15,0.000297501
0,2.50834,9.76996e-15,0.00000783507
0,2.118412,6.21725e-15,0.000384015
0,2.251596,5.59552e-13,0.000642742
0,2.61366,7.10543e-15,0.000583420
0,1.768767,3.55271e-15,0.000477710
0,2.143631,1.10134e-13,0.000753251
0,2.39409,2.66454e-15,0.000137244
0,2.062577,5.32907e-15,0.000370904
0,2.247315,7.99361e-15,0.0000168452
0,2.807631,1.24345e-14,0.000363084
0,2.986719,1.06581e-14,0.000153482
0,2.343549,3.55271e-15,0.000606143
0,1.84079,5.32907e-15,0.000738236
0,2.330945,3.55271e-15,0.000705134
0,1.654687,2.66454e-15,0.000705453
0,2.874217,7.99361e-15,0.000462148
0,2.681913,3.55271e-15,0.000348873
0,3.002185,4.36984e-13,0.000196121
0,3.030986,5.32907e-13,0.000279344
0,1.817905,8.61533e-14,0.000415303
0,3.077696,3.28626e-14,0.000282103
0,2.96203,1.15463e-14,0.000590187
0,2.171623,5.32907e-15,0.000483607
0,2.067123,5.32907e-15,0.000629660
0,1.028818,2.66454e-15,0.000170134
0,1.87023,6.13731e-13,0.0000198899
0,1.632853,1.77636e-15,0.0000490125
0,1.594434,3.55271e-15,0.000321321
0,1.665498,3.55271e-15,0.000178663
0,1.952227,3.55271e-15,0.0000647678
0,2.297228,5.09814e-13,0.000685731
0,2.38827,3.55271e-15,0.00000646820
0,2.66741,7.99361e-15,0.000476048
0,1.709703,7.10543e-15,0.000259655
0,2.351695,4.44089e-15,0.000712458
0,2.078174,2.66454e-15,0.000281165
0,1.047252,3.55271e-15,0.0000105526
0,1.650199,1.08358e-13,0.000315312
0,2.349265,4.44089e-15,0.000382830
0,2.386386,4.44089e-15,0.0000664057
0,3.09542,7.07878e-13,0.000272049
0,2.302403,3.19744e-14,0.000100449
0,2.047066,5.32907e-15,0.000310975
0,2.48827,4.44089e-15,0.0000959898
0,1.127792,1.21680e-13,0.000210474
0,2.249724,3.73923e-13,0.000342154
0,2.770475,1.24345e-14,0.0000359914
0,1.919095,3.55271e-15,0.0000146047
0,2.377115,1.09246e-13,0.000138674
0,2.358128,8.88178e-15,0.000386736
0,3.136864,7.99361e-15,0.000480005
0,2.686163,9.21929e-13,0.000739502
0,3.129441,1.24345e-14,0.000717052
0,2.686704,4.44089e-15,0.000201830
0,1.019064,2.66454e-15,0.0000531286
0,3.232567,6.21725e-15,0.000311311
0,1.544803,7.10543e-15,0.000326632
0,3.106673,5.32907e-15,0.000537265
0,2.52382,6.21725e-15,0.000783994
0,1.524373,7.99361e-15,0.0000774876
0,2.522974,1.77636e-15,0.000237564
0,1.016195,5.86198e-14,0.0000230542
0,2.493578,7.10543e-15,0.000170437
0,3.209143,1.59872e-14,0.0000815039
0,2.46551,3.55271e-15,0.000340496
0,1.109579,7.54952e-14,0.000179810
0,3.407194,1.24345e-14,0.000569977
0,2.022431,2.66454e-15,0.000173189
0,2.665854,4.44089e-15,0.000511966
0,3.432516,1.42109e-14,0.000133311
0,1.725317,5.32907e-15,0.000805236
0,1.758429,2.66454e-15,0.000372277
0,1.026344,2.66454e-15,0.0000967490
0,2.600827,7.10543e-15,0.000103806
0,1.47143,2.66454e-15,0.000146237
0,3.435335,3.55271e-15,0.000173182
0,2.320042,1.33227e-14,0.000758848
0,1.390548,5.95080e-13,0.000376796
0,2.567365,6.21725e-15,0.000213354
0,2.623139,6.21725e-15,0.000243433
0,1.002615,3.55271e-15,0.0000624938
0,3.446085,8.88178e-15,0.0000875413
0,3.501963,1.95399e-14,0.000327082
0,3.490295,7.10543e-15,0.000165776
0,2.444704,6.21725e-15,0.000111640
0,2.961035,1.59872e-14,0.00000893283
0,1.019823,1.77636e-15,0.000108880
0,3.490117,8.88178e-15,0.000419077
0,2.156456,2.66454e-15,0.000342767
0,1.342039,2.66454e-15,0.00000757789
0,2.29983,6.21725e-15,0.000476392
0,2.505699,5.32907e-15,0.000614399
0,2.228059,5.15143e-14,0.00000568056
0,2.252918,7.10543e-15,0.000922382
0,2.10784,5.32907e-15,0.0000261336
0,3.557745,7.99361e-15,0.000248592
0,3.169204,7.10543e-15,0.000777530
0,1.356303,9.32587e-14,0.000475913
0,2.124765,3.55271e-15,0.000470076
0,1.011788,4.44089e-15,0.000233883
0,3.670903,1.77636e-14,0.000212712
0,3.169937,4.44089e-15,0.0000174017
0,1.359099,1.86517e-14,0.000379357
0,2.534377,8.88178e-15,0.000429613
0,2.97496,7.99361e-15,0.000541219
0,2.371912,2.66454e-15,0.000897135
0,2.500768,6.21725e-15,0.000783406
0,1.340267,3.55271e-15,0.000265282
0,1.431805,2.66454e-15,0.000344243
0,1.100408,7.99361e-14,0.000213870
0,3.787798,1.15463e-14,0.000438391
0,1.508465,1.77636e-15,0.000360311
0,3.849116,1.86517e-14,0.000362462
0,3.11878,1.50990e-14,0.000265924
0,1.728725,3.55271e-15,0.000192898
0,2.531769,5.32907e-15,0.000853840
0,2.695971,9.76996e-15,0.000282914
0,2.72131,7.99361e-15,0.000565486
0,2.695556,9.76996e-15,0.000100874
0,3.612288,1.50990e-14,0.0000380000
0,2.386599,2.27374e-13,0.000464180
0,2.992183,7.10543e-15,0.000194925
0,2.416285,2.66454e-15,0.000118274
0,3.884371,1.68754e-14,0.000563028
0,1.025761,1.77636e-15,0.0000835929
0,2.613703,8.88178e-15,0.000453686
0,4.057974,1.77636e-14,0.000126021
0,2.275924,5.32907e-15,0.000482255
0,2.153987,5.32907e-15,0.000335634
0,1.022259,7.10543e-15,0.000226036
0,1.035687,4.08562e-14,0.000166818
0,2.654673,1.77636e-15,0.000439756
0,3.721903,9.76996e-15,0.000580428
0,1.018102,1.49214e-13,0.000175527
0,4.082526,7.99361e-15,0.00000751392
0,1.685704,7.10543e-15,0.000407410
0,2.333115,6.21725e-15,0.000366510
0,2.387241,3.55271e-15,0.0000936755
0,2.731737,7.99361e-15,0.000341562
0,1.574134,9.76996e-15,0.0000221666
0,2.541156,1.42109e-14,0.000231198
0,1.626447,1.77636e-15,0.0000637357
0,1.016751,6.21725e-15,0.0000682851
0,3.151469,1.06581e-14,0.000742353
0,2.264407,5.86198e-14,0.000303365
0,1.01954,3.55271e-15,0.000120959
0,1.590056,8.08242e-14,0.000468245
0,4.201539,1.31450e-13,0.00000290743
0,2.517675,3.55271e-15,0.0000501836
0,3.636206,7.10543e-15,0.000207238
0,3.028006,1.77636e-14,0.000109974
0,2.244452,6.21725e-15,0.000359442
0,1.016551,7.99361e-15,0.000258194
0,1.797218,2.66454e-15,0.000204694
0,1.715873,5.86198e-13,0.000242171
0,1.280228,9.76996e-15,0.000416948
0,3.834479,1.50990e-14,0.000302594
0,3.13842,5.32907e-15,0.000218510
0,3.242629,4.44089e-15,0.000294865
0,2.597675,1.24345e-13,0.000649499
0,1.021464,4.08562e-14,0.00000483320
0,2.067148,3.28626e-14,0.000354870
0,2.369764,4.44089e-15,0.000495030
0,2.91686,1.77636e-15,0.00000254084
0,2.506383,5.32907e-15,0.000231759
0,2.14056,6.21725e-15,0.000747671
0,1.893675,9.03277e-13,0.000182644
0,1.016586,1.84741e-13,0.0000621745
0,2.466765,1.77636e-15,0.000135252
0,4.454232,1.42109e-14,0.0000990162
0,1.522803,1.19016e-13,0.000284603
0,2.120273,6.21725e-15,0.000659168
0,3.967597,5.32907e-14,0.000197961
0,1.184936,3.55271e-15,0.000201275
0,1.993939,3.55271e-15,0.000195668
0,1.014247,5.32907e-15,0.000155366
0,3.831702,1.06581e-14,0.000185437
0,1.232367,1.22569e-13,0.000129719
0,1.152263,6.30607e-13,0.000204474
0,2.206333,3.55271e-15,0.000563684
0,3.58486,3.28626e-14,0.000160336
0,3.644498,1.33227e-14,0.000203988
0,1.094475,1.68754e-14,0.000136952
0,2.585896,5.32907e-15,0.000334947
0,4.531821,3.01981e-14,0.000149885
0,2.192352,2.66454e-15,0.000332797
0,4.547709,1.33227e-14,0.000529737
0,1.822526,4.35207e-14,0.0000655025
0,4.627017,7.99361e-15,0.000113409
0,3.044249,1.24345e-14,0.000209781
0,1.816259,1.77636e-15,0.000624675
0,2.313906,7.88702e-13,0.000500807
0,3.248615,4.44089e-15,0.000262993
0,4.765427,1.59872e-14,0.000136830
0,3.711022,2.93099e-14,0.0000685955
0,2.646996,9.76996e-15,0.000140431
0,4.867598,2.57572e-14,0.000167850
0,3.361137,5.32907e-15,0.000439568
0,2.332146,5.32907e-15,0.000719152
0,2.716976,4.44089e-15,0.0000294379
0,4.876999,6.21725e-15,0.0000852973
0,3.773162,6.21725e-15,0.000598328
0,1.521725,4.47642e-13,0.000626953
0,2.030991,1.77636e-15,0.000214161
0,4.183716,1.15463e-14,0.000263725
0,4.896656,2.84217e-14,0.000422412
0,1.025482,2.66454e-15,0.000160586
0,1.827291,4.44089e-15,0.000392991
0,1.894848,1.79412e-13,0.000378346
0,4.916684,1.24345e-14,0.000471540
0,4.911894,7.99361e-15,0.000571810
0,1.653108,1.77636e-15,0.000333429
0,1.011565,4.44089e-15,0.000232234
0,1.277155,1.77636e-15,0.0000549620
0,2.320718,1.19016e-13,0.000537900
0,2.443864,1.77636e-15,0.000612179
0,4.996381,9.76996e-15,0.0000722399
0,3.842583,7.10543e-15,0.0000288321
0,5.011105,5.16032e-13,0.000561168
0,2.704216,6.21725e-15,0.000547636
0,2.958682,2.66454e-15,0.0000957778
0,2.395544,1.06581e-14,0.000515335
0,1.83449,1.77636e-15,0.0000357899
0,3.530141,6.21725e-15,0.000272416
0,4.885551,9.16600e-13,0.0000254249
0,1.271068,7.99361e-15,0.000542137
0,3.193154,9.76996e-15,0.000223681
0,5.016946,1.42109e-14,0.000371949
0,1.791468,2.96652e-13,0.000198483
0,2.146936,5.32907e-15,0.000153127
0,1.011216,3.55271e-15,0.000242259
0,3.553381,1.33227e-14,0.000310936
0,3.472626,2.30926e-14,0.000186586
0,2.223224,4.17444e-13,0.000559834
